Date,Adj Close,Close,High,Low,Open,Volume
2006-07-11,134.9859619140625,196.7624969482422,201.5625,195.9375,199.9375,12966096
2006-07-12,145.16714477539062,211.60311889648438,212.5,200.3125,206.25,68016688
2006-07-13,144.23460388183594,210.24374389648438,224.875,208.25,218.5,11386312
2006-07-14,141.3875274658203,206.09375,207.63125610351562,202.5,206.25,13901696
2006-07-17,137.6572265625,200.65625,205.71249389648438,200.0,205.125,12418848
2006-07-18,139.74107360839844,203.69375610351562,205.625,200.625,201.2937469482422,10584456
2006-07-19,137.59716796875,200.56875610351562,207.625,199.6374969482422,207.625,11589456
2006-07-20,141.31036376953125,205.9812469482422,212.33749389648438,204.125,212.33749389648438,12027920
2006-07-21,137.38710021972656,200.2624969482422,204.35000610351562,197.5625,204.35000610351562,9124336
2006-07-24,138.17604064941406,201.41250610351562,202.4499969482422,196.5,199.96249389648438,10318504
2006-07-25,138.12457275390625,201.33749389648438,205.4875030517578,200.0,203.625,10798144
2006-07-26,141.18600463867188,205.8000030517578,206.85000610351562,200.0,203.1374969482422,12250056
2006-07-27,142.2108154296875,207.2937469482422,208.4250030517578,203.1875,205.625,14483288
2006-07-28,139.79678344726562,203.77499389648438,207.75625610351562,201.28750610351562,207.6374969482422,6279120
2006-07-31,141.9706573486328,206.94375610351562,208.75,204.5812530517578,205.625,14844888
2006-08-01,142.1807861328125,207.25,208.58749389648438,205.125,206.25,9172848
2006-08-02,142.92257690429688,208.3312530517578,209.875,206.25,207.125,9437032
2006-08-03,143.4628143310547,209.11874389648438,214.625,207.2624969482422,208.81875610351562,19218896
2006-08-04,144.12310791015625,210.0812530517578,211.9875030517578,208.75,209.375,9383824
2006-08-07,143.51852416992188,209.1999969482422,211.24374389648438,208.7375030517578,210.0,5687424
2006-08-08,144.4318084716797,210.53125,211.25,209.2624969482422,209.375,3511136
2006-08-09,145.95823669433594,212.75625610351562,213.5,208.75,210.25,9770304
2006-08-10,146.51991271972656,213.5749969482422,214.75,211.375,212.5,8956856
2006-08-11,149.40126037597656,217.77499389648438,218.75,213.13125610351562,213.75,12244656
2006-08-14,150.5418243408203,219.4375,220.5812530517578,217.5124969482422,219.0,6330792
2006-08-16,150.26739501953125,219.03750610351562,223.125,217.5437469482422,221.25,9409016
2006-08-17,150.72190856933594,219.6999969482422,221.6437530517578,218.06875610351562,220.00625610351562,8248312
2006-08-18,151.0992431640625,220.25,221.09375,201.25,220.625,4419160
2006-08-21,154.19497680664062,224.7624969482422,225.0,218.625,220.5,11419320
2006-08-22,152.7414093017578,222.6437530517578,226.125,221.89999389648438,225.125,4609584
2006-08-23,151.6051788330078,220.9875030517578,224.3125,219.75,223.6062469482422,6302656
2006-08-24,151.51942443847656,220.8625030517578,221.875,218.125,220.0,8702912
2006-08-25,151.50225830078125,220.83749389648438,222.49374389648438,220.0,221.75,5107408
2006-08-28,152.0210418701172,221.59375,222.1374969482422,218.125,220.83749389648438,4842896
2006-08-29,154.85531616210938,225.72500610351562,226.375,222.25,222.5,8916176
2006-08-30,154.46078491210938,225.14999389648438,226.25,223.88125610351562,226.25,5320704
2006-08-31,154.9066925048828,225.8000030517578,227.375,225.00625610351562,226.0,9828312
2006-09-01,155.2583465576172,226.3125,226.875,225.0187530517578,226.25,4831256
2006-09-04,158.44839477539062,230.96249389648438,231.875,226.3937530517578,226.5,6050408
2006-09-05,157.3550262451172,229.36874389648438,233.75,228.125,233.75,2980088
2006-09-06,157.3507080078125,229.3625030517578,231.25,228.71875,231.25,5890136
2006-09-07,154.9495849609375,225.8625030517578,228.6999969482422,224.875,228.08749389648438,10036408
2006-09-08,153.4488525390625,223.6750030517578,227.375,222.25,225.875,9983680
2006-09-11,148.65953063964844,216.69375610351562,225.1437530517578,215.0124969482422,225.1437530517578,7521536
2006-09-12,151.9181671142578,221.44375610351562,222.5,215.1374969482422,217.5,8129760
2006-09-13,155.16824340820312,226.18124389648438,226.875,223.75,223.75,9154136
2006-09-14,157.04200744628906,228.91250610351562,230.125,226.875,226.9187469482422,10625664
2006-09-15,155.27114868164062,226.3312530517578,229.375,223.63125610351562,229.375,7885912
2006-09-18,155.8457489013672,227.1687469482422,228.125,226.3125,228.125,5744536
2006-09-19,155.76429748535156,227.0500030517578,229.33749389648438,225.25,227.25,9704216
2006-09-20,156.96913146972656,228.80624389648438,229.875,224.53750610351562,225.0,7179560
2006-09-21,157.62515258789062,229.7624969482422,231.25,228.4562530517578,230.0,7663592
2006-09-22,156.93052673339844,228.75,229.75,226.4187469482422,228.0,5416664
2006-09-25,155.77713012695312,227.06875610351562,228.625,226.5,228.625,3144312
2006-09-26,157.77520751953125,229.9812469482422,230.8249969482422,227.625,229.375,5966920
2006-09-27,157.59080505371094,229.71249389648438,231.4875030517578,229.06875610351562,230.00625610351562,6157840
2006-09-28,159.3445281982422,232.2687530517578,234.39999389648438,227.75,230.0,8825544
2006-09-29,158.61561584472656,231.2062530517578,234.75,230.6374969482422,234.75,3980408
2006-10-03,155.91860961914062,227.27499389648438,234.375,226.5,234.375,8849912
2006-10-04,154.3535614013672,224.99374389648438,230.0,224.375,229.1125030517578,13197136
2006-10-05,159.94906616210938,233.14999389648438,233.75,226.875,228.0,9789080
2006-10-06,160.66514587402344,234.19375610351562,234.96249389648438,230.6687469482422,233.125,6755016
2006-10-09,162.6031951904297,237.0187530517578,239.99374389648438,231.3125,233.125,10756312
2006-10-10,163.46498107910156,238.27499389648438,243.75,237.50625610351562,239.10000610351562,16808400
2006-10-11,169.79367065429688,247.5,255.5500030517578,244.375,250.0,28620128
2006-10-12,173.22813415527344,252.50625610351562,253.125,246.375,251.9375,18510200
2006-10-13,179.1451873779297,261.1312561035156,262.4937438964844,253.75,253.75,24227584
2006-10-16,180.10995483398438,262.5375061035156,268.2250061035156,261.3125,262.375,17926504
2006-10-17,177.5716094970703,258.8374938964844,265.61248779296875,256.51873779296875,263.625,13177320
2006-10-18,177.79454040527344,259.1625061035156,262.3500061035156,257.5,257.51873779296875,12554088
2006-10-19,177.81173706054688,258.5625,260.4624938964844,257.5,258.75,7731416
2006-10-20,177.43353271484375,258.01251220703125,261.25,256.875,261.25,7461600
2006-10-23,175.4950714111328,255.19375610351562,262.5,254.375,262.5,6216096
2006-10-26,178.22869873046875,259.16876220703125,260.0,255.19375610351562,255.19375610351562,12725480
2006-10-27,179.87911987304688,261.5687561035156,264.375,256.9375,256.9375,6841680
2006-10-30,182.9006805419922,265.9624938964844,266.875,258.75,261.875,5696096
2006-10-31,180.1326904296875,261.9375,266.875,260.88751220703125,266.875,8534712
2006-11-01,180.81607055664062,262.9312438964844,264.7250061035156,260.13751220703125,262.0,4436984
2006-11-02,179.2086181640625,260.59375,262.5,259.625,261.625,5602288
2006-11-03,178.36190795898438,259.36248779296875,261.8500061035156,257.3812561035156,261.1875,5849680
2006-11-06,177.9407196044922,258.75,261.23748779296875,256.9437561035156,261.23748779296875,3260760
2006-11-07,180.72157287597656,262.79376220703125,266.7124938964844,260.01251220703125,260.01251220703125,9325976
2006-11-08,182.74168395996094,265.73126220703125,269.0,263.4437561035156,265.0,13629480
2006-11-09,183.7130126953125,267.14373779296875,269.75,263.7875061035156,267.4937438964844,9479912
2006-11-10,183.9408416748047,267.4750061035156,269.7437438964844,266.75,268.125,12313296
2006-11-13,185.6901092529297,270.01873779296875,270.75,266.875,267.5,8334936
2006-11-14,190.02264404296875,276.3187561035156,278.375,271.86248779296875,271.86248779296875,18079232
2006-11-15,191.06268310546875,277.83123779296875,280.01873779296875,274.03125,277.1812438964844,7553520
2006-11-16,189.11138916015625,274.9937438964844,278.0874938964844,269.2562561035156,277.125,12040896
2006-11-17,187.9466094970703,273.29998779296875,276.11248779296875,270.03125,275.25,4314648
2006-11-20,193.740478515625,281.7250061035156,282.79998779296875,269.03125,271.25,19513432
2006-11-21,193.97254943847656,282.0625,283.125,276.96875,283.125,22702552
2006-11-22,191.3120574951172,278.1937561035156,281.125,272.48748779296875,275.0,13906048
2006-11-23,192.30059814453125,279.6312561035156,280.625,278.1937561035156,278.1937561035156,6254504
2006-11-24,192.16732788085938,279.4375,280.8374938964844,277.79376220703125,278.75,3503792
2006-11-27,190.6458282470703,277.2250061035156,279.92498779296875,276.6312561035156,279.375,3800096
2006-11-28,186.0985107421875,270.61248779296875,275.3374938964844,270.0,275.3374938964844,10662840
2006-11-29,185.3892822265625,269.58123779296875,274.85626220703125,266.5,273.73748779296875,12407320
2006-11-30,187.37066650390625,272.4624938964844,274.375,270.0,271.86248779296875,10146224
2006-12-01,188.69020080566406,274.3812561035156,275.75,273.125,273.625,4253008
2006-12-04,189.7389678955078,275.90625,276.78125,272.63751220703125,274.75,5804192
2006-12-05,192.47683715820312,279.88751220703125,281.125,277.5,277.5,10435272
2006-12-06,193.31927490234375,281.11248779296875,285.0,277.7749938964844,280.0,14148624
2006-12-07,191.16162109375,277.9750061035156,281.7250061035156,275.5,281.11248779296875,12853768
2006-12-08,188.73318481445312,274.4437561035156,278.4750061035156,273.78125,278.125,8887960
2006-12-11,188.668701171875,274.3500061035156,279.375,270.9437561035156,276.25,11614536
2006-12-12,186.0426025390625,270.53125,278.25,267.6499938964844,274.75,15534088
2006-12-13,184.78749084472656,268.70623779296875,272.5,265.6625061035156,270.75,12483816
2006-12-14,188.78045654296875,274.51251220703125,275.95623779296875,270.125,271.25,7347976
2006-12-15,191.9954071044922,279.1875,280.0,274.375,274.375,8628504
2006-12-18,191.2217559814453,278.0625,282.5,272.76251220703125,279.75,15773392
2006-12-19,185.47093200683594,269.70001220703125,276.5249938964844,266.875,276.2562561035156,17929632
2006-12-20,186.59703063964844,271.3374938964844,274.875,268.875,270.625,10131408
2006-12-21,185.99533081054688,270.4624938964844,271.875,268.125,271.875,6686032
2006-12-22,186.8634796142578,271.7250061035156,272.625,270.0062561035156,271.25,4135512
2006-12-26,190.78765869140625,277.4312438964844,278.0874938964844,270.625,270.625,6068072
2006-12-27,193.6416015625,281.58123779296875,282.3999938964844,278.125,278.125,8637552
2006-12-28,193.2591094970703,281.0249938964844,284.48748779296875,280.0625,284.375,8981616
2006-12-29,192.70892333984375,280.2250061035156,283.2250061035156,278.29376220703125,281.5,6093568
2007-01-02,195.36077880859375,284.08123779296875,287.125,279.76251220703125,281.625,8629864
2007-01-03,198.68760681152344,288.91876220703125,290.0,284.08123779296875,284.08123779296875,10889256
2007-01-04,196.4482879638672,285.6625061035156,290.625,284.3812561035156,290.1499938964844,8777064
2007-01-05,195.56712341308594,284.3812561035156,288.125,281.9437561035156,285.75,7021952
2007-01-08,189.59713745117188,275.70001220703125,285.0,274.0625,284.3812561035156,18481368
2007-01-09,188.26470947265625,273.76251220703125,279.4312438964844,271.67498779296875,277.0,13416408
2007-01-10,186.05975341796875,270.5562438964844,275.0,269.17498779296875,275.0,15159184
2007-01-11,187.6543731689453,272.875,276.86248779296875,261.89373779296875,272.625,34092208
2007-01-12,191.12721252441406,277.92498779296875,278.9624938964844,275.0,275.0,13832688
2007-01-15,192.8077850341797,280.3687438964844,280.9437561035156,278.75,279.1187438964844,10134760
2007-01-16,191.02407836914062,277.7749938964844,281.25,277.01251220703125,280.6499938964844,5113808
2007-01-17,189.58424377441406,275.6812438964844,280.625,274.64373779296875,280.625,8803400
2007-01-18,191.1916961669922,278.01873779296875,279.125,275.75,275.75,7906152
2007-01-19,189.31773376464844,275.29376220703125,279.75,273.125,278.125,11551144
2007-01-22,193.75762939453125,281.75,282.5,275.54998779296875,276.875,9721392
2007-01-23,192.1372833251953,279.39373779296875,281.0,277.51873779296875,281.0,6907168
2007-01-24,192.04273986816406,279.2562561035156,282.125,275.125,275.125,3660880
2007-01-25,192.64016723632812,280.125,281.8374938964844,277.67498779296875,280.125,6798352
2007-01-29,192.93238830566406,280.54998779296875,281.875,276.54376220703125,279.375,6550912
2007-01-31,193.18174743652344,280.9125061035156,281.875,277.66876220703125,280.0,9171104
2007-02-01,195.04278564453125,283.6187438964844,284.375,279.79376220703125,281.25,3367264
2007-02-02,194.75054931640625,283.1937561035156,285.0,280.26251220703125,284.375,9842920
2007-02-05,195.07289123535156,283.6625061035156,284.54998779296875,279.375,279.375,7299072
2007-02-06,195.3866424560547,284.1187438964844,285.8687438964844,282.5,283.75,6560944
2007-02-07,202.61599731445312,294.6312561035156,296.25,281.9437561035156,281.9437561035156,14498464
2007-02-08,204.04725646972656,296.7124938964844,297.5,291.70001220703125,295.625,6571448
2007-02-09,202.97706604003906,295.15625,299.75,292.25,296.79998779296875,6304808
2007-02-12,202.117431640625,293.90625,296.2124938964844,288.88751220703125,291.875,4868088
2007-02-13,198.0728759765625,288.0249938964844,294.8125,284.57501220703125,293.875,7561016
2007-02-14,196.39239501953125,285.58123779296875,289.375,282.7124938964844,285.2749938964844,9642200
2007-02-15,204.84239196777344,297.8687438964844,301.875,286.875,290.61248779296875,9978848
2007-02-19,204.2535858154297,297.01251220703125,300.0,295.3687438964844,297.75,3086648
2007-02-20,202.86526489257812,294.9937438964844,298.4750061035156,293.875,296.8812561035156,2471920
2007-02-21,198.6488800048828,288.86248779296875,296.5,287.76251220703125,295.0,9348720
2007-02-22,196.637451171875,285.9375,291.875,283.75,288.5,10388800
2007-02-23,192.35647583007812,279.7124938964844,288.875,276.5249938964844,284.75,11559176
2007-02-26,190.6759490966797,277.26873779296875,280.875,269.375,279.25,11670248
2007-02-27,187.9982452392578,273.375,278.75,270.65625,278.75,8956896
2007-02-28,178.5897216796875,259.6937561035156,272.5,256.25,272.5,25000392
2007-03-01,185.60418701171875,269.89373779296875,273.1187438964844,259.5,260.0,13634656
2007-03-02,179.96075439453125,261.6875,272.375,259.375,271.70001220703125,12168104
2007-03-05,172.5380096435547,250.8937530517578,259.73748779296875,250.0,259.73748779296875,13950768
2007-03-06,181.7616729736328,264.3062438964844,269.2124938964844,251.625,251.625,14552864
2007-03-07,179.26022338867188,260.66876220703125,270.92498779296875,256.2875061035156,270.92498779296875,10270272
2007-03-08,183.59263610839844,266.96875,268.25,260.15625,261.25,12261208
2007-03-09,182.3204803466797,265.1187438964844,268.75,262.04376220703125,266.29376220703125,8085208
2007-03-12,181.8347625732422,264.4125061035156,267.9937438964844,262.5,265.0,9065944
2007-03-13,180.95367431640625,263.1312561035156,266.2437438964844,258.7250061035156,264.625,11465824
2007-03-14,173.64259338378906,252.5,261.2124938964844,251.53125,259.375,16009280
2007-03-15,178.7487030029297,259.92498779296875,263.11248779296875,254.5,256.375,17149040
2007-03-16,176.00225830078125,255.93124389648438,263.125,253.125,261.25,7567776
2007-03-19,179.42349243164062,260.90625,261.46875,255.89999389648438,258.75,5461816
2007-03-20,176.72860717773438,256.98748779296875,263.5874938964844,256.25,262.5,5378584
2007-03-21,179.99948120117188,261.7437438964844,262.5,256.04376220703125,257.70001220703125,9258712
2007-03-22,182.15713500976562,264.8812561035156,268.125,262.5,263.75,7974344
2007-03-23,179.88348388671875,261.57501220703125,266.875,260.125,265.0,10877280
2007-03-26,176.9220428466797,257.26873779296875,263.125,255.02499389648438,263.125,15948600
2007-03-28,171.23997497558594,249.00625610351562,253.75,248.5,253.75,21473904
2007-03-29,171.1239776611328,248.83749389648438,253.625,244.8874969482422,245.2375030517578,25927192
2007-03-30,173.526611328125,252.3312530517578,253.71249389648438,249.375,249.375,14493552
2007-04-02,165.30003356933594,240.36874389648438,250.0,239.0,250.0,14738880
2007-04-03,168.88461303710938,245.5812530517578,246.8125,238.75,240.625,17553760
2007-04-04,171.4334259033203,249.28750610351562,249.9812469482422,243.77499389648438,247.5,12089584
2007-04-05,171.26144409179688,249.03750610351562,249.9875030517578,243.2062530517578,248.75,6129800
2007-04-09,176.0108642578125,255.94375610351562,256.75,245.0,245.0,6112144
2007-04-10,171.82449340820312,249.8562469482422,258.0,247.6374969482422,256.25,11851632
2007-04-11,171.60098266601562,249.53125,254.875,248.46875,250.625,12324768
2007-04-12,175.86471557617188,255.7312469482422,256.98748779296875,245.0,248.625,18025880
2007-04-13,179.39344787597656,260.86248779296875,266.5,253.2937469482422,262.5,37096144
2007-04-16,182.98663330078125,266.0874938964844,269.5,260.875,268.75,13423280
2007-04-17,179.03671264648438,260.34375,266.0,258.2562561035156,263.75,13779368
2007-04-18,178.48226928710938,259.5375061035156,262.3374938964844,257.8999938964844,260.8125,9491616
2007-04-19,175.35325622558594,254.9875030517578,257.17498779296875,253.15625,256.26873779296875,12689648
2007-04-20,176.65988159179688,256.88751220703125,261.8500061035156,256.14373779296875,261.8500061035156,7901224
2007-04-23,177.876220703125,258.65625,259.96875,257.51873779296875,259.96875,6204520
2007-04-24,176.9005584716797,257.23748779296875,259.2250061035156,253.125,253.1875,10435904
2007-04-25,173.51364135742188,252.3125,256.25,251.5,255.75,11769504
2007-04-26,173.54373168945312,252.3562469482422,256.23748779296875,251.0,254.375,11592024
2007-04-27,172.36605834960938,250.6437530517578,254.33749389648438,248.875,253.75,13179936
2007-04-30,176.29452514648438,256.35626220703125,257.5,250.625,250.625,7900544
2007-05-03,178.94212341308594,260.20623779296875,261.65625,257.125,257.125,8526624
2007-05-04,178.10401916503906,258.98748779296875,261.25,256.51873779296875,260.0375061035156,7354320
2007-05-07,175.5208740234375,255.2312469482422,259.375,254.4375,259.0,7725136
2007-05-08,172.11676025390625,250.28125,254.375,249.3937530517578,253.75,11778832
2007-05-09,170.25570678710938,247.5749969482422,250.8125,246.875,250.25,11830928
2007-05-10,169.70559692382812,246.77499389648438,251.83749389648438,246.25,251.125,12493392
2007-05-11,171.9749298095703,250.0749969482422,252.5,243.875,246.25,12702344
2007-05-14,172.0867462158203,250.2375030517578,252.96249389648438,247.8312530517578,252.25,7335704
2007-05-15,169.64109802246094,246.68124389648438,250.0,246.0,249.875,8705704
2007-05-16,167.7714385986328,243.96249389648438,247.75,242.0,246.625,15668240
2007-05-17,170.5050048828125,247.9375,248.625,245.0,245.0,17139072
2007-05-18,170.36749267578125,247.7375030517578,250.7375030517578,246.0,247.375,9588872
2007-05-21,168.51931762695312,245.0500030517578,249.0,243.78125,248.25625610351562,13263216
2007-05-22,167.345947265625,243.34375,245.1125030517578,241.375,243.7624969482422,19028016
2007-05-23,165.54074096679688,240.71875,244.25,240.0124969482422,243.75,10531456
2007-05-24,166.50779724121094,242.125,243.7375030517578,239.75,240.625,19166928
2007-05-25,170.67694091796875,248.1875,249.0,238.125,243.75,17904664
2007-05-28,169.4777374267578,246.44375610351562,251.71249389648438,244.4562530517578,244.4562530517578,13356216
2007-05-29,167.94334411621094,244.21249389648438,246.875,243.16250610351562,246.875,6663480
2007-05-30,163.85586547851562,238.2687530517578,244.96875,237.625,243.125,20476856
2007-05-31,165.34732055664062,240.4375,242.3874969482422,238.75,240.0,13968520
2007-06-01,166.64102172851562,242.31875610351562,243.7375030517578,241.5,241.625,7742200
2007-06-04,164.72837829589844,239.53750610351562,246.08749389648438,238.60000610351562,243.75,9405184
2007-06-05,167.040771484375,242.89999389648438,243.75,238.5,240.0,14302728
2007-06-06,167.1830596923828,242.2937469482422,246.75,241.25,246.75,16488016
2007-06-07,168.80458068847656,244.6437530517578,246.5,230.8562469482422,230.8562469482422,13315048
2007-06-08,168.26121520996094,243.8562469482422,246.875,238.9375,243.7375030517578,20947712
2007-06-11,170.75814819335938,247.47500610351562,249.5,246.25,246.75,18446208
2007-06-12,171.5947265625,248.6875,249.8625030517578,245.25,245.25,9489648
2007-06-13,171.5300750732422,248.59375,249.875,214.375,214.375,6143208
2007-06-14,174.1563720703125,252.39999389648438,253.875,249.375,249.375,15894848
2007-06-15,173.31117248535156,251.1750030517578,254.75,250.0,253.75,8519312
2007-06-18,171.59046936035156,248.68124389648438,253.625,248.19375610351562,253.125,9880776
2007-06-19,168.7571258544922,244.5749969482422,248.8562469482422,242.75,248.75,14005784
2007-06-20,168.55015563964844,244.27499389648438,246.75,243.7687530517578,245.75,6835384
2007-06-21,168.91673278808594,244.80624389648438,245.75,241.89999389648438,244.25,6758680
2007-06-22,168.25689697265625,243.85000610351562,245.58749389648438,241.875,245.58749389648438,6673960
2007-06-25,167.03646850585938,242.0812530517578,245.3625030517578,239.875,243.85000610351562,5557352
2007-06-26,165.78582763671875,240.2687530517578,243.5,240.0,241.25,6085936
2007-06-27,166.92431640625,241.9187469482422,243.28125,241.0,241.375,5488248
2007-06-28,166.0359649658203,240.63125610351562,243.4499969482422,239.1374969482422,242.5,8399232
2007-06-29,166.38099670410156,241.13125610351562,246.25,240.0,243.75,13776528
2007-07-02,167.6574249267578,242.9812469482422,244.3625030517578,241.125,243.0,9189768
2007-07-03,167.96363830566406,243.4250030517578,244.13125610351562,241.91250610351562,243.75,5633960
2007-07-04,166.553466796875,241.38125610351562,245.125,240.25,245.125,5838480
2007-07-05,165.32437133789062,239.60000610351562,242.5,238.75,241.3937530517578,7673904
2007-07-06,170.06813049316406,246.47500610351562,247.08749389648438,230.83749389648438,230.83749389648438,17535640
2007-07-09,171.96133422851562,249.21875,251.1750030517578,248.2937469482422,248.625,14444344
2007-07-10,174.26853942871094,252.5625,255.24374389648438,249.375,249.375,17479504
2007-07-11,166.4326934814453,241.2062530517578,250.0,240.625,250.0,37621888
2007-07-12,165.7901153564453,240.27499389648438,244.96249389648438,239.375,243.75,31228624
2007-07-13,167.30812072753906,242.47500610351562,244.8000030517578,240.25625610351562,241.5187530517578,26942344
2007-07-16,166.9674072265625,241.9812469482422,244.375,241.0,243.125,13679896
2007-07-17,167.20030212402344,242.31875610351562,244.83749389648438,241.75,242.5,8854256
2007-07-18,167.7178192138672,243.06875610351562,244.3125,241.89999389648438,242.6374969482422,6772224
2007-07-19,172.1985321044922,249.5625,250.0,243.25,243.5,16677152
2007-07-20,171.314453125,248.28125,252.375,246.31875610351562,250.0,13050288
2007-07-23,167.99815368652344,243.47500610351562,247.9875030517578,241.39999389648438,246.7624969482422,15034016
2007-07-24,170.352783203125,246.8874969482422,247.4875030517578,242.56875610351562,243.47500610351562,8892384
2007-07-25,171.5386505126953,248.6062469482422,251.25,243.125,247.0,11647192
2007-07-26,175.46307373046875,254.2937469482422,256.25,249.375,249.75,22691384
2007-07-27,173.17747497558594,250.9812469482422,251.875,245.2062530517578,250.125,13866488
2007-07-30,171.32733154296875,248.3000030517578,251.25,245.7937469482422,250.9812469482422,5598216
2007-07-31,170.41311645507812,246.97500610351562,254.375,244.40625,248.75,7234104
2007-08-01,166.41978454589844,241.1875,248.5,240.375,248.5,11838920
2007-08-02,163.80636596679688,237.39999389648438,243.75,236.5625,243.75,11826664
2007-08-03,165.31146240234375,239.5812530517578,240.4250030517578,237.25,237.625,6699184
2007-08-06,160.8825225830078,233.16250610351562,242.47500610351562,232.5437469482422,242.47500610351562,9018400
2007-08-07,162.01669311523438,234.80624389648438,237.5,232.8874969482422,234.375,11022904
2007-08-08,169.67568969726562,245.90625,249.75,236.25,236.25,24515808
2007-08-09,166.82940673828125,241.78125,250.625,240.625,248.75,10244784
2007-08-10,169.04180908203125,244.9875030517578,245.875,231.8874969482422,231.8874969482422,14852240
2007-08-13,168.17926025390625,243.7375030517578,246.25,240.14999389648438,246.25,6277472
2007-08-14,168.6536102294922,244.4250030517578,245.125,241.8312530517578,243.75,4490672
2007-08-16,165.00526428222656,239.1374969482422,240.875,232.77499389648438,233.75,14135888
2007-08-17,159.95529174804688,231.81875610351562,239.86874389648438,217.8937530517578,239.86874389648438,27524232
2007-08-20,157.76885986328125,228.64999389648438,239.375,227.5625,239.375,13752864
2007-08-21,151.91676330566406,220.1687469482422,231.2624969482422,219.03125,228.875,20084032
2007-08-22,154.27572631835938,223.58749389648438,226.0500030517578,218.75,220.625,9464336
2007-08-23,156.24652099609375,226.44375610351562,231.24374389648438,224.02499389648438,231.125,13791248
2007-08-24,157.45834350585938,228.1999969482422,229.1875,222.6437530517578,222.6437530517578,7405424
2007-08-27,159.36448669433594,230.96249389648438,231.375,227.03750610351562,229.875,5364912
2007-08-28,162.1719207763672,235.03125,236.75,228.25,228.75,10137472
2007-08-29,158.4631805419922,229.65625,233.75,227.5625,230.125,11615696
2007-08-30,160.87387084960938,233.14999389648438,233.8000030517578,230.125,231.25,8973008
2007-08-31,159.95529174804688,231.81875610351562,235.625,231.0,235.625,7885336
2007-09-03,160.48141479492188,232.5812530517578,233.75,231.875,233.125,4769872
2007-09-04,162.98703002929688,236.21249389648438,240.33749389648438,221.875,240.33749389648438,5593768
2007-09-05,163.44847106933594,236.88125610351562,240.61874389648438,235.40625,235.5,8701272
2007-09-06,164.20314025878906,237.97500610351562,238.625,234.5,234.5,3881216
2007-09-07,164.6084747314453,238.5625,240.625,237.625,238.875,5357776
2007-09-10,161.41726684570312,233.9375,238.08749389648438,233.2062530517578,236.5625,5928440
2007-09-11,157.2168426513672,227.85000610351562,235.75,226.875,235.75,7806928
2007-09-12,157.13491821289062,227.7312469482422,233.25,226.6437530517578,228.125,7977880
2007-09-13,158.20443725585938,229.28125,232.75,227.9375,228.125,9630800
2007-09-14,158.45021057128906,229.6374969482422,232.25,228.78750610351562,230.0,9550288
2007-09-17,155.6643524169922,225.60000610351562,231.8625030517578,224.0625,231.75,11030912
2007-09-18,155.64280700683594,225.56875610351562,226.84375,223.3125,225.0,13408016
2007-09-19,159.700927734375,231.4499969482422,233.5,230.0,230.0,17208904
2007-09-20,155.2848663330078,225.0500030517578,230.625,224.3937530517578,230.0,10340064
2007-09-21,157.48423767089844,228.2375030517578,231.25,219.125,223.75,15328600
2007-09-24,152.06338500976562,220.38125610351562,228.74374389648438,220.0,228.5,17386784
2007-09-25,152.779296875,221.4187469482422,224.375,218.5625,223.125,17385008
2007-09-26,157.4195556640625,228.1437530517578,229.33749389648438,221.25,222.5,13126264
2007-09-27,165.24244689941406,239.4812469482422,241.58749389648438,229.375,234.0124969482422,30952096
2007-09-28,163.2500457763672,236.59375,243.75,233.375,240.625,16135888
2007-10-01,164.3368377685547,238.1687469482422,239.375,231.58749389648438,236.875,12118896
2007-10-03,172.63412475585938,250.19375610351562,251.8625030517578,238.75,240.0,26572224
2007-10-04,172.40553283691406,249.8625030517578,251.25,245.25,251.25,14354928
2007-10-05,171.0255126953125,247.8625030517578,250.0,246.9499969482422,250.0,8433464
2007-10-08,172.81521606445312,250.4562530517578,253.125,248.0,250.0,8695752
2007-10-09,176.58863830566406,255.9250030517578,256.5,248.125,248.125,13053992
2007-10-10,183.28598022460938,265.6312561035156,267.7437438964844,257.5,261.83123779296875,22305808
2007-10-11,170.503662109375,247.1062469482422,262.5,245.375,262.5,35483448
2007-10-12,166.43702697753906,241.21249389648438,246.8625030517578,237.97500610351562,245.625,20546200
2007-10-15,166.2731475830078,240.97500610351562,245.97500610351562,239.25,245.97500610351562,14805752
2007-10-16,160.97311401367188,233.2937469482422,241.25,230.0124969482422,232.66250610351562,20676272
2007-10-17,163.0387420654297,236.28750610351562,238.5,223.125,225.0,16105088
2007-10-18,163.5319061279297,236.25,243.75,232.10000610351562,237.5,18871056
2007-10-19,165.23216247558594,238.7062530517578,241.25,234.5187530517578,237.5,11118784
2007-10-22,163.25071716308594,235.84375,238.77499389648438,232.25,232.25,10683432
2007-10-23,162.96519470214844,235.43124389648438,239.6999969482422,233.75,237.5,12346344
2007-10-24,159.5950469970703,230.5625,239.75,229.1374969482422,237.625,11446248
2007-10-25,158.950439453125,229.63125610351562,234.47500610351562,228.125,231.375,12955840
2007-10-26,159.9195098876953,231.03125,231.875,228.0,229.375,8279104
2007-10-29,160.98809814453125,232.5749969482422,237.5,231.89999389648438,237.5,5328480
2007-10-30,160.43435668945312,231.77499389648438,235.5,229.9499969482422,233.75,5996440
2007-10-31,158.9850616455078,229.68124389648438,235.6437530517578,227.2624969482422,233.6875,10025528
2007-11-01,162.14321899414062,234.24374389648438,235.0,229.5,233.9562530517578,9522528
